Date,ticker,exit_state,exit_flag,triggers,rank,horizon,fwd_return
2024-08-19,KLBF.JK,EXIT,1,D2,14,90D,-0.1180123842719808
2024-10-25,KLBF.JK,EXIT,1,D1,13,90D,-0.25925929640255474
2025-05-22,KLBF.JK,EXIT,1,D2,13,90D,-0.08286553835808863
2025-05-28,KLBF.JK,EXIT,1,D2,13,90D,-0.216117165353915
2025-06-23,KLBF.JK,EXIT,1,D2,13,90D,-0.1678321678321678
2025-07-01,KLBF.JK,HEALTHY,0,,8,90D,-0.256578947368421
2025-07-10,KLBF.JK,HEALTHY,0,,8,90D,-0.2790697674418605
2025-07-22,KLBF.JK,EXIT,1,D2,8,90D,-0.1643835616438356
2025-07-25,KLBF.JK,EXIT,1,D2,8,90D,-0.17508417508417506
2022-01-03,MAPI.JK,EXIT,1,D2,99,90D,0.22142854985380045
2022-01-17,MAPI.JK,EXIT,1,D2,99,90D,0.15686269568706468
2022-02-04,MAPI.JK,EXIT,1,D1+D2,99,90D,0.18421045741151976
2022-02-14,MAPI.JK,EXIT,1,D1+D2,99,90D,0.21999982919551164
2022-07-28,MAPI.JK,EXIT,1,D1,99,90D,0.3465907986752381
2023-01-06,MAPI.JK,EXIT,1,D2,99,90D,0.023076880392970178
2023-01-27,MAPI.JK,EXIT,1,D1+D2,99,90D,0.26086956521739135
2023-01-31,MAPI.JK,EXIT,1,D2,99,90D,0.284615272753991
2023-04-04,MAPI.JK,EXIT,1,D1+D2,99,90D,0.4246615343586222
2023-04-18,MAPI.JK,EXIT,1,D1,99,90D,0.39126016525325924
2023-09-27,MAPI.JK,EXIT,1,D1,99,90D,-0.00563382560328618
2023-10-30,MAPI.JK,EXIT,1,D2,99,90D,0.12250712130150054
2023-11-28,MAPI.JK,EXIT,1,D2,99,90D,0.14697409033368602
2023-12-27,MAPI.JK,EXIT,1,D1+D2,99,90D,0.06285711335246313
2024-03-20,MAPI.JK,EXIT,1,D1,99,90D,-0.2286501029848208
2024-03-27,MAPI.JK,EXIT,1,D1,99,90D,-0.22613341460518088
2024-04-16,MAPI.JK,EXIT,1,D1,99,90D,-0.23596555300712285
2024-04-19,MAPI.JK,EXIT,1,D1+D2,99,90D,-0.18412842261307083
2024-10-02,MAPI.JK,EXIT,1,D2,99,90D,-0.21387280687495336
2024-10-09,MAPI.JK,EXIT,1,D2,99,90D,-0.21637424375276681
2024-10-25,MAPI.JK,EXIT,1,D2,99,90D,-0.24483773883558235
2022-04-01,MDKA.JK,HEALTHY,0,,10,90D,-0.19383820434124532
2022-05-10,MDKA.JK,EXIT,1,D2,10,90D,-0.1325051759834368
2022-05-19,MDKA.JK,HEALTHY,0,,10,90D,-0.13453815261044177
2022-05-20,MDKA.JK,EXIT,1,D2,10,90D,-0.14814814814814814
2022-05-24,MDKA.JK,HEALTHY,0,,10,90D,-0.2056872037914692
2022-05-31,MDKA.JK,HEALTHY,0,,10,90D,-0.21284403669724772
2022-06-03,MDKA.JK,HEALTHY,0,,10,90D,-0.20769230769230773
2022-06-09,MDKA.JK,HEALTHY,0,,10,90D,-0.2194174757281553
2022-06-13,MDKA.JK,EXIT,1,D2,10,90D,-0.16170212765957448
2023-01-25,MDKA.JK,EXIT,1,D2,19,90D,-0.2447698744769874
2024-10-25,MDKA.JK,EXIT,1,D2,16,90D,-0.40816326530612246
2025-07-22,MDKA.JK,EXIT,1,D2,12,90D,0.012820512820512775
2025-07-31,MDKA.JK,EXIT,1,D2,12,90D,0.05932203389830515
2025-08-01,MDKA.JK,HEALTHY,0,,6,90D,-0.004081632653061273
2025-08-04,MDKA.JK,EXIT,1,D2,6,90D,0.025423728813559254
2025-08-06,MDKA.JK,HEALTHY,0,,6,90D,0.012499999999999956
2025-08-12,MDKA.JK,EXIT,1,D2,6,90D,0.09649122807017552
2025-08-29,MDKA.JK,HEALTHY,0,,6,90D,-0.04858299595141702
2025-09-18,MDKA.JK,EXIT,1,D2,16,90D,-0.025316455696202556
2025-09-24,MDKA.JK,EXIT,1,D2,16,90D,-0.00877192982456143
2025-10-17,MDKA.JK,EXIT,1,D2,9,90D,0.4145299145299146
2025-10-29,MDKA.JK,HEALTHY,0,,9,90D,0.10975609756097571
2025-11-17,MDKA.JK,EXIT,1,D2,9,90D,0.654867256637168
2026-01-05,MDKA.JK,HEALTHY,0,,9,90D,0.35080645161290325
2026-02-02,MDKA.JK,EXIT,1,D2,9,90D,0.0
2026-02-05,MDKA.JK,HEALTHY,0,,9,90D,-0.130718954248366
2026-02-06,MDKA.JK,EXIT,1,D2,9,90D,-0.1228070175438597
2026-02-10,MDKA.JK,HEALTHY,0,,9,90D,-0.2944983818770227
2022-01-03,MIKA.JK,EXIT,1,D1+D2,99,90D,0.017857142857142794
2022-05-09,MIKA.JK,EXIT,1,D2,99,90D,0.08331610537196599
2022-05-30,MIKA.JK,EXIT,1,D2,99,90D,-0.041509465138702906
2022-06-03,MIKA.JK,EXIT,1,D2,99,90D,0.06772903517518514
2022-06-07,MIKA.JK,EXIT,1,D2,99,90D,-0.011627771587666813
2022-06-09,MIKA.JK,EXIT,1,D2,99,90D,-0.030534511359202043
2022-06-24,MIKA.JK,EXIT,1,D2,99,90D,0.01526715851267757
2022-07-05,MIKA.JK,EXIT,1,D2,99,90D,0.05263147316730876
2022-07-07,MIKA.JK,EXIT,1,D2,99,90D,0.04887205488228141
2022-07-28,MIKA.JK,EXIT,1,D2,99,90D,0.14615383560922224
2022-09-05,MIKA.JK,EXIT,1,D2,99,90D,0.10196071462550726
2022-09-14,MIKA.JK,EXIT,1,D2,99,90D,0.14661645176414928
2022-09-22,MIKA.JK,EXIT,1,D2,99,90D,0.1578947066192311
2022-11-02,MIKA.JK,EXIT,1,D1+D2,99,90D,0.1283020006227058
2022-11-21,MIKA.JK,EXIT,1,D1+D2,99,90D,0.17037032706777633
2022-11-25,MIKA.JK,EXIT,1,D1+D2,99,90D,0.1730768590559919
2023-01-04,MIKA.JK,EXIT,1,D2,99,90D,-0.021052742530477397
2023-01-06,MIKA.JK,EXIT,1,D2,99,90D,0.0
2023-01-26,MIKA.JK,EXIT,1,D1+D2,99,90D,-0.08771931391673404
2023-03-02,MIKA.JK,EXIT,1,D1+D2,99,90D,-0.02474694656905463
2023-03-06,MIKA.JK,EXIT,1,D1+D2,99,90D,-0.0638739914811497
2023-03-28,MIKA.JK,EXIT,1,D1,99,90D,-0.05167833580536019
2023-04-04,MIKA.JK,EXIT,1,D1+D2,99,90D,0.024514101173146008
2023-07-18,MIKA.JK,EXIT,1,D2,99,90D,-0.010600744964215814
2023-08-01,MIKA.JK,EXIT,1,D2,99,90D,-0.038596513177237446
2023-08-08,MIKA.JK,EXIT,1,D2,99,90D,-0.04999997309625992
2023-08-31,MIKA.JK,EXIT,1,D2,99,90D,-0.014134356195110387
2023-09-04,MIKA.JK,EXIT,1,D2,99,90D,-0.03914592941579742
2023-09-15,MIKA.JK,EXIT,1,D2,99,90D,-0.032258003548002345
2023-10-30,MIKA.JK,EXIT,1,D2,99,90D,-0.04676260974741986
2024-01-02,MIKA.JK,EXIT,1,D1+D2,99,90D,-0.003689988691163104
2024-01-11,MIKA.JK,EXIT,1,D1+D2,99,90D,0.09259258742589371
2024-02-26,MIKA.JK,EXIT,1,D2,99,90D,0.13257572947382612
2024-03-21,MIKA.JK,EXIT,1,D1+D2,99,90D,0.1603646487638506
2024-03-25,MIKA.JK,EXIT,1,D1+D2,99,90D,0.1285041317451221
2024-04-01,MIKA.JK,EXIT,1,D2,99,90D,0.10963281830028215
2024-04-17,MIKA.JK,EXIT,1,D2,99,90D,0.14030756839908265
2024-08-29,MIKA.JK,EXIT,1,D1,99,90D,-0.08561646892692587
2024-10-18,MIKA.JK,EXIT,1,D1,99,90D,-0.1815068461124173
2025-11-24,MIKA.JK,EXIT,1,D1,99,90D,-0.10699588477366251
2025-12-11,MIKA.JK,EXIT,1,D1,99,90D,-0.12653061224489792
2025-12-16,MIKA.JK,EXIT,1,D1,99,90D,-0.14693877551020407
2026-01-05,MIKA.JK,EXIT,1,D1,99,90D,-0.11250000000000004
2026-01-08,MIKA.JK,EXIT,1,D1,99,90D,-0.13749999999999996
2026-01-15,MIKA.JK,EXIT,1,D1,99,90D,-0.1428571428571429
2026-01-22,MIKA.JK,EXIT,1,D1,99,90D,-0.20208333333333328
2026-01-26,MIKA.JK,EXIT,1,D1,99,90D,-0.20954356846473032
2026-01-29,MIKA.JK,EXIT,1,D2,99,90D,-0.1558441558441559
2026-02-06,MIKA.JK,EXIT,1,D2,99,90D,-0.27234042553191484
2026-02-13,MIKA.JK,EXIT,1,D2,99,90D,-0.2887931034482759
2022-01-03,PGAS.JK,EXIT,1,D2,99,90D,0.0035712875163615987
2022-02-10,PGAS.JK,EXIT,1,D2,99,90D,0.22826082475289367
2022-03-11,PGAS.JK,EXIT,1,D1,17,90D,0.3509217549868222
2022-03-15,PGAS.JK,EXIT,1,D1+D2,17,90D,0.31996048247732145
2022-04-20,PGAS.JK,EXIT,1,D2,19,90D,0.2997393863075166
2022-07-01,PGAS.JK,HEALTHY,0,,9,90D,0.06875004972827448
2022-07-04,PGAS.JK,EXIT,1,D2,9,90D,0.13225798916264875
2022-07-05,PGAS.JK,HEALTHY,0,,9,90D,0.07763964535510537
2022-07-06,PGAS.JK,EXIT,1,D2,9,90D,0.15359470873708259
2022-07-11,PGAS.JK,HEALTHY,0,,9,90D,0.10725548891577286
2022-07-13,PGAS.JK,EXIT,1,D2,9,90D,0.16883118835069322
2022-07-21,PGAS.JK,EXIT,1,D2,9,90D,0.14556972687946357
2022-07-28,PGAS.JK,HEALTHY,0,,9,90D,0.13946583082435104
2022-08-03,PGAS.JK,HEALTHY,0,,9,90D,0.14749263572696591
2022-08-19,PGAS.JK,HEALTHY,0,,9,90D,0.06176480256343786
2022-12-27,PGAS.JK,EXIT,1,D1,14,90D,-0.19943015192494473
2022-12-29,PGAS.JK,EXIT,1,D1,14,90D,-0.22253522701023087
2024-03-21,PGAS.JK,HEALTHY,0,,8,90D,0.34244379038324646
2024-04-26,PGAS.JK,EXIT,1,D2,5,90D,0.36566249644616544
2024-04-29,PGAS.JK,HEALTHY,0,,5,90D,0.27832567956737453
2024-07-10,PGAS.JK,HEALTHY,0,,4,90D,-0.009868381868063936
2024-07-29,PGAS.JK,HEALTHY,0,,4,90D,-0.06542063313396951
2024-08-06,PGAS.JK,HEALTHY,0,,5,90D,-0.016286696850168814
2024-08-20,PGAS.JK,HEALTHY,0,,5,90D,-0.10397550837849945
2024-09-10,PGAS.JK,EXIT,1,D1,5,90D,0.07796609517363784
2024-09-17,PGAS.JK,EXIT,1,D1,5,90D,0.053511732286603
2024-09-19,PGAS.JK,EXIT,1,D1,5,90D,0.0472972275893313
2024-09-30,PGAS.JK,EXIT,1,D2,5,90D,0.12195123558862853
2024-10-02,PGAS.JK,EXIT,1,D1+D2,6,90D,0.19097217106910835
2024-10-14,PGAS.JK,HEALTHY,0,,6,90D,0.0647248627698469
2024-10-16,PGAS.JK,HEALTHY,0,,6,90D,0.04207117391908177
2024-10-21,PGAS.JK,HEALTHY,0,,6,90D,0.067961154010171
2024-10-31,PGAS.JK,HEALTHY,0,,6,90D,0.0063897793921476875
2024-11-05,PGAS.JK,HEALTHY,0,,9,90D,0.08250824670410561
2024-11-12,PGAS.JK,HEALTHY,0,,9,90D,0.10491799531138502
2024-11-19,PGAS.JK,HEALTHY,0,,9,90D,0.07308973708858146
2024-11-25,PGAS.JK,HEALTHY,0,,9,90D,-0.03184715020354856
2024-12-18,PGAS.JK,HEALTHY,0,,9,90D,0.0
2024-12-20,PGAS.JK,HEALTHY,0,,9,90D,-0.06774192732871942
2025-01-06,PGAS.JK,HEALTHY,0,,9,90D,-0.02332362710497493
2025-01-23,PGAS.JK,HEALTHY,0,,9,90D,-0.030303045192553113
2025-02-03,PGAS.JK,HEALTHY,0,,9,90D,0.0628931138299329
2025-02-05,PGAS.JK,HEALTHY,0,,9,90D,0.058282196128949915
2025-02-11,PGAS.JK,HEALTHY,0,,9,90D,0.11349694751820327
2025-03-07,PGAS.JK,EXIT,1,D1,9,90D,0.12158414310592414
2025-03-25,PGAS.JK,EXIT,1,D1,9,90D,0.1659588053159684
2025-04-08,PGAS.JK,EXIT,1,D2,9,90D,0.20650764549786116
2025-04-11,PGAS.JK,HEALTHY,0,,9,90D,0.12443748877543159
2025-05-05,PGAS.JK,HEALTHY,0,,9,90D,0.13408662010331485
2025-05-08,PGAS.JK,EXIT,1,D1,9,90D,0.14843248701093503
2025-06-02,PGAS.JK,HEALTHY,0,,9,90D,0.0704309299088064
2025-06-30,PGAS.JK,HEALTHY,0,,9,90D,0.049535603715170184
2025-08-06,PGAS.JK,HEALTHY,0,,2,90D,0.008875739644970349
2025-08-19,PGAS.JK,HEALTHY,0,,2,90D,0.05105105105105112
2025-09-09,PGAS.JK,HEALTHY,0,,2,90D,0.05797101449275366
2025-09-25,PGAS.JK,HEALTHY,0,,2,90D,0.09620991253644307
2025-10-02,PGAS.JK,EXIT,1,D1,3,90D,0.19571865443425085
2025-10-15,PGAS.JK,EXIT,1,D1,3,90D,0.26315789473684204
2025-10-23,PGAS.JK,HEALTHY,0,,3,90D,0.22033898305084754
2025-10-28,PGAS.JK,HEALTHY,0,,3,90D,0.2434017595307918
2025-11-06,PGAS.JK,HEALTHY,0,,3,90D,0.28695652173913033
2025-12-01,PGAS.JK,HEALTHY,0,,2,90D,0.09625668449197855
2025-12-10,PGAS.JK,HEALTHY,0,,2,90D,0.0539083557951483
2026-01-07,PGAS.JK,HEALTHY,0,,2,90D,-0.01799485861182515
2022-03-01,PTBA.JK,HEALTHY,0,,8,90D,0.42508704537744846
2022-03-18,PTBA.JK,EXIT,1,D2,8,90D,0.4692757032291097
2022-03-21,PTBA.JK,HEALTHY,0,,8,90D,0.3935693985358537
2022-04-11,PTBA.JK,HEALTHY,0,,6,90D,0.33020580020537627
2022-07-05,PTBA.JK,HEALTHY,0,,3,90D,0.053164561887065975
2022-07-21,PTBA.JK,HEALTHY,0,,3,90D,-0.07213938235989936
2022-08-19,PTBA.JK,HEALTHY,0,,3,90D,-0.16864616619507267
2022-08-23,PTBA.JK,HEALTHY,0,,3,90D,-0.16470597494611416
2022-09-02,PTBA.JK,HEALTHY,0,,4,90D,-0.10798132128491345
2022-09-22,PTBA.JK,HEALTHY,0,,4,90D,-0.13133640600991459
2022-10-07,PTBA.JK,HEALTHY,0,,4,90D,-0.1561770707059532
2022-10-12,PTBA.JK,HEALTHY,0,,4,90D,-0.2300469620561144
2022-10-17,PTBA.JK,HEALTHY,0,,4,90D,-0.21647062940171835
2022-10-19,PTBA.JK,EXIT,1,D1+D2,4,90D,-0.10991953969360979
2023-02-28,PTBA.JK,HEALTHY,0,,6,90D,-0.09585490711101774
2023-03-07,PTBA.JK,EXIT,1,D2,5,90D,0.005221922254186051
2023-03-08,PTBA.JK,HEALTHY,0,,5,90D,-0.002590785520689476
2023-03-14,PTBA.JK,EXIT,1,D2,5,90D,-0.006491111602861976
2023-03-17,PTBA.JK,HEALTHY,0,,5,90D,0.01729933370543213
2023-03-20,PTBA.JK,EXIT,1,D2,5,90D,0.04170137936121554
2023-03-29,PTBA.JK,HEALTHY,0,,5,90D,-0.005031264916716127
2023-05-03,PTBA.JK,EXIT,1,D1+D2,5,90D,0.0994768181802157
2023-06-26,PTBA.JK,HEALTHY,0,,5,90D,-0.11111112234076581
2023-06-27,PTBA.JK,EXIT,1,D2,5,90D,0.04477600415769545
2023-07-03,PTBA.JK,HEALTHY,0,,5,90D,0.007352961831360583
2023-08-10,PTBA.JK,HEALTHY,0,,7,90D,-0.15770618275842985
2023-08-18,PTBA.JK,HEALTHY,0,,7,90D,-0.14695346513922003
2023-09-14,PTBA.JK,HEALTHY,0,,9,90D,-0.20415226057018065
2023-10-05,PTBA.JK,EXIT,1,D1+D2,9,90D,0.0
2023-10-13,PTBA.JK,EXIT,1,D1,9,90D,0.00743496535608168
2023-10-23,PTBA.JK,EXIT,1,D2,9,90D,-0.04511278915395345
2023-10-26,PTBA.JK,EXIT,1,D2,9,90D,-0.03383456194434609
2024-01-15,PTBA.JK,HEALTHY,0,,10,90D,0.10701113686843722
2024-01-17,PTBA.JK,EXIT,1,D2,10,90D,0.08646622908027557
2024-02-20,PTBA.JK,EXIT,1,D2,15,90D,0.10008006047888451
2024-04-01,PTBA.JK,HEALTHY,0,,7,90D,0.012924782936395873
2024-05-08,PTBA.JK,HEALTHY,0,,7,90D,0.05043332908128062
2024-06-03,PTBA.JK,HEALTHY,0,,7,90D,0.09302317644937186
2024-07-18,PTBA.JK,HEALTHY,0,,9,90D,0.17557250545568337
2024-08-22,PTBA.JK,HEALTHY,0,,10,90D,0.007352901011185686
2024-08-27,PTBA.JK,HEALTHY,0,,10,90D,0.007194205442033086
2024-08-29,PTBA.JK,HEALTHY,0,,10,90D,0.003597102721016654
2024-09-02,PTBA.JK,HEALTHY,0,,10,90D,-0.05319139905765047
2024-09-20,PTBA.JK,HEALTHY,0,,10,90D,-0.12542370320377538
2024-11-11,PTBA.JK,EXIT,1,D1,11,90D,-0.028880907305929626
2024-11-14,PTBA.JK,EXIT,1,D1,11,90D,-0.03971127237842198
2024-11-29,PTBA.JK,EXIT,1,D2,11,90D,-0.055555561217018434
2024-12-06,PTBA.JK,EXIT,1,D1,11,90D,-0.10256414908093814
2024-12-11,PTBA.JK,EXIT,1,D1,11,90D,-0.13214283082138778
2024-12-17,PTBA.JK,EXIT,1,D1+D2,11,90D,-0.08239706897257093
2025-01-02,PTBA.JK,EXIT,1,D2,11,90D,0.029850686507372215
2025-01-23,PTBA.JK,EXIT,1,D2,11,90D,0.007407469306067727
2025-02-06,PTBA.JK,EXIT,1,D2,11,90D,0.05283021493037432
2025-02-18,PTBA.JK,EXIT,1,D2,11,90D,0.059479538313413904
2025-07-09,PTBA.JK,EXIT,1,D1+D2,7,90D,-0.05020920502092052
2025-08-04,PTBA.JK,EXIT,1,D1,9,90D,0.0
2025-08-07,PTBA.JK,EXIT,1,D1,9,90D,0.0
2025-08-26,PTBA.JK,HEALTHY,0,,9,90D,-0.06799999999999995
2025-09-10,PTBA.JK,EXIT,1,D2,9,90D,-0.03361344537815125
2025-11-18,PTBA.JK,EXIT,1,D2,14,90D,0.1212121212121211
2025-11-21,PTBA.JK,EXIT,1,D1,14,90D,0.1206896551724137
2025-12-30,PTBA.JK,EXIT,1,D2,14,90D,0.2640692640692641
2022-04-11,SIDO.JK,EXIT,1,D1,99,90D,0.0883977598427268
2022-07-29,SIDO.JK,EXIT,1,D1,99,90D,-0.18232046512041222
2023-02-17,SIDO.JK,EXIT,1,D2,99,90D,-0.14291606365625598
2023-02-24,SIDO.JK,EXIT,1,D2,99,90D,-0.0904012665032159
2023-03-13,SIDO.JK,EXIT,1,D2,99,90D,-0.11147274192049861
2023-03-30,SIDO.JK,EXIT,1,D2,99,90D,-0.11842810530831405
2023-04-04,SIDO.JK,EXIT,1,D2,99,90D,-0.16015919902339915
2024-04-26,SIDO.JK,EXIT,1,D2,99,90D,0.07006920839275343
2024-08-27,SIDO.JK,EXIT,1,D1,99,90D,-0.14602096215134275
2024-10-02,SIDO.JK,EXIT,1,D2,99,90D,-0.08645669380047605
2024-10-10,SIDO.JK,EXIT,1,D2,99,90D,-0.07161534471022513
2024-10-21,SIDO.JK,EXIT,1,D2,99,90D,-0.1098808211841612
2024-10-24,SIDO.JK,EXIT,1,D1+D2,99,90D,-0.05178874483984075
2025-09-25,SIDO.JK,EXIT,1,D2,99,90D,0.05015012044825773
2022-01-03,SMGR.JK,EXIT,1,D2,99,90D,-0.06185571162462866
2022-12-06,SMGR.JK,EXIT,1,D1,16,90D,-0.004205696383376534
2022-12-16,SMGR.JK,EXIT,1,D1+D2,16,90D,-0.14590754762350377
2023-01-11,SMGR.JK,EXIT,1,D2,16,90D,-0.12499995112690032
2023-01-18,SMGR.JK,EXIT,1,D2,16,90D,-0.1500000664674156
2023-02-06,SMGR.JK,EXIT,1,D1,11,90D,-0.14700735216452043
2023-02-28,SMGR.JK,EXIT,1,D1,11,90D,-0.13322100388885139
2023-03-06,SMGR.JK,EXIT,1,D1,14,90D,-0.12105574259048957
2023-03-08,SMGR.JK,EXIT,1,D2,14,90D,-0.08861291307555186
2023-07-20,SMGR.JK,EXIT,1,D2,14,90D,-0.03358202325289228
2023-07-27,SMGR.JK,EXIT,1,D2,14,90D,-0.06367037255424968
2023-08-01,SMGR.JK,EXIT,1,D2,11,90D,-0.0929368650126029
2023-08-09,SMGR.JK,EXIT,1,D2,11,90D,-0.04868908531581495
2023-08-18,SMGR.JK,EXIT,1,D2,11,90D,-0.06691443987134027
2023-08-23,SMGR.JK,EXIT,1,D2,11,90D,-0.01486990152134171
2023-09-25,SMGR.JK,EXIT,1,D2,12,90D,-0.05639096499161378
2023-12-01,SMGR.JK,HEALTHY,0,,8,90D,-0.09541983510432761
2023-12-04,SMGR.JK,EXIT,1,D1,8,90D,-0.08527126866648549
2024-01-04,SMGR.JK,HEALTHY,0,,8,90D,-0.17374522378011603
2024-01-08,SMGR.JK,EXIT,1,D1+D2,8,90D,-0.19599998388930884
2024-02-19,SMGR.JK,EXIT,1,D2,14,90D,-0.3769094259454908
2026-02-09,SMGR.JK,EXIT,1,D2,21,90D,-0.28599218598713017
2022-05-09,TLKM.JK,EXIT,1,D1,18,90D,0.11594332930459772
2022-05-17,TLKM.JK,EXIT,1,D1,18,90D,0.09361309103220439
2022-05-20,TLKM.JK,EXIT,1,D1,18,90D,0.15589483312357721
2022-07-13,TLKM.JK,EXIT,1,D2,19,90D,0.09390864126043708
2022-11-02,TLKM.JK,EXIT,1,D1,19,90D,-0.08767766330366167
2023-03-14,TLKM.JK,EXIT,1,D2,21,90D,0.036900274372649866
2023-03-27,TLKM.JK,EXIT,1,D2,21,90D,0.024073502680366454
2023-05-12,TLKM.JK,EXIT,1,D2,21,90D,-0.020754324753643916
2023-05-31,TLKM.JK,EXIT,1,D2,21,90D,-0.02240052985292007
2023-07-18,TLKM.JK,EXIT,1,D1+D2,21,90D,-0.02597406085373799
2023-09-27,TLKM.JK,EXIT,1,D1+D2,19,90D,0.06451611206873564
2023-10-20,TLKM.JK,EXIT,1,D1,19,90D,0.07567564260567572
2023-11-29,TLKM.JK,EXIT,1,D1,16,90D,0.040322598214523886
2024-02-01,TLKM.JK,HEALTHY,0,,7,90D,-0.22518667052471675
2024-02-12,TLKM.JK,HEALTHY,0,,7,90D,-0.2545770273914605
2024-02-16,TLKM.JK,HEALTHY,0,,7,90D,-0.23478341600412578
2024-03-25,TLKM.JK,EXIT,1,D1,13,90D,-0.10105170584902556
2025-05-20,TLKM.JK,EXIT,1,D2,15,90D,0.30317753911932743
2025-05-23,TLKM.JK,EXIT,1,D2,15,90D,0.2752666253498952
2025-06-02,TLKM.JK,EXIT,1,D2,15,90D,0.20681787069199498
2025-06-23,TLKM.JK,EXIT,1,D2,15,90D,0.23643410852713176
2025-07-01,TLKM.JK,HEALTHY,0,,10,90D,0.08896797153024916
2025-07-11,TLKM.JK,HEALTHY,0,,10,90D,0.1135531135531136
2025-07-22,TLKM.JK,HEALTHY,0,,10,90D,0.15087719298245617
2025-08-01,TLKM.JK,HEALTHY,0,,5,90D,0.07718120805369133
2025-09-04,TLKM.JK,HEALTHY,0,,7,90D,0.13650793650793647
2025-09-17,TLKM.JK,HEALTHY,0,,7,90D,0.038922155688622784
2025-10-02,TLKM.JK,HEALTHY,0,,6,90D,0.1437699680511182
2025-10-14,TLKM.JK,EXIT,1,D2,6,90D,0.2364864864864864
2025-10-16,TLKM.JK,EXIT,1,D2,6,90D,0.22033898305084754
2025-10-21,TLKM.JK,HEALTHY,0,,6,90D,0.14939024390243905
2025-12-04,TLKM.JK,HEALTHY,0,,7,90D,-0.16804407713498626
2026-01-05,TLKM.JK,HEALTHY,0,,7,90D,-0.13687150837988826
2026-01-15,TLKM.JK,HEALTHY,0,,7,90D,-0.22677595628415304
2026-01-30,TLKM.JK,HEALTHY,0,,7,90D,-0.18055555555555558
2026-02-04,TLKM.JK,EXIT,1,D2,7,90D,-0.11111111111111116
2026-02-12,TLKM.JK,HEALTHY,0,,7,90D,-0.1769662921348315
2022-01-03,TPIA.JK,EXIT,1,D2,99,90D,0.44482754803447344
2022-02-14,TPIA.JK,EXIT,1,D2,99,90D,0.0832199555749853
2022-02-17,TPIA.JK,EXIT,1,D2,99,90D,0.09072571527061779
2022-03-17,TPIA.JK,EXIT,1,D2,99,90D,0.008719937538713918
2022-03-22,TPIA.JK,EXIT,1,D2,99,90D,-0.08070874221332958
2022-03-25,TPIA.JK,EXIT,1,D2,99,90D,-0.09672364837745584
2022-06-17,TPIA.JK,EXIT,1,D1,99,90D,0.02467175542866018
2022-07-26,TPIA.JK,EXIT,1,D2,99,90D,0.05240650164694505
2022-08-01,TPIA.JK,EXIT,1,D2,99,90D,0.03101605414958919
2022-09-01,TPIA.JK,EXIT,1,D1+D2,99,90D,0.00858374128726025
2022-09-06,TPIA.JK,EXIT,1,D1+D2,99,90D,0.017094117734876457
2022-09-28,TPIA.JK,EXIT,1,D1,99,90D,0.04184093871961059
2022-11-02,TPIA.JK,EXIT,1,D1+D2,99,90D,0.0
2022-11-16,TPIA.JK,EXIT,1,D1,99,90D,-0.016877530261935392
2022-11-21,TPIA.JK,EXIT,1,D1+D2,99,90D,-0.01702137549095295
2022-12-05,TPIA.JK,EXIT,1,D2,99,90D,-0.03862657183024687
2023-01-05,TPIA.JK,EXIT,1,D2,99,90D,-0.042553334041013136
2023-05-04,TPIA.JK,EXIT,1,D1,99,90D,-0.09301985527194123
