ticker,month,price,pe,pb,data_source,pit_pe,pit_pb,quality_score,growth_score,value_score,momentum_score,final_score,fy_used,fy_actual,qg_source
ESSA.JK,2022-07-01,964.0026245117188,10.965323,21666.666,trailing,0.0,0.0,66.97,91.08,22.86,92.86,78.85,2021,2021,trailing
GOTO.JK,2022-07-01,296.0,0.0,1.6553551,trailing,0.0,0.0,10.12,52.67,69.28,24.11,33.7,2021,2021,trailing
HRUM.JK,2022-07-01,1766.7177734375,12.164579,9577.465,trailing,0.0,0.0,19.99,66.07,27.86,39.29,41.36,2021,2021,trailing
INCO.JK,2022-07-01,5930.28662109375,27.548376,17116.105,trailing,0.0,0.0,42.7,78.57,21.07,51.79,54.48,2021,2021,trailing
INDF.JK,2022-07-01,5823.66943359375,4.8638134,0.6870716,trailing,0.0,0.0,48.83,37.5,77.14,37.5,44.3,2021,2021,trailing
ITMG.JK,2022-07-01,20685.41015625,7.5872536,12732.558,trailing,0.0,0.0,51.34,16.07,34.64,100.0,56.12,2021,2021,trailing
KLBF.JK,2022-07-01,1523.061279296875,8.725675,1.2942996,trailing,0.0,0.0,69.18,30.36,53.21,35.72,44.23,2021,2021,trailing
MDKA.JK,2022-07-01,4060.0,0.0,80312.5,trailing,0.0,0.0,9.93,25.89,54.28,60.72,36.93,2021,2021,trailing
MEDC.JK,2022-07-01,513.1771850585938,10.952555,13539.325,trailing,0.0,0.0,27.12,82.15,25.72,42.86,49.0,2021,2021,trailing
PGAS.JK,2022-07-01,1240.4141845703125,8.424787,12991.453,trailing,0.0,0.0,36.57,35.72,32.14,80.35,51.19,2021,2021,trailing
PTBA.JK,2022-07-01,2322.487548828125,8.928572,1.2672404,trailing,0.0,0.0,54.96,50.0,43.57,92.86,65.6,2021,2021,trailing
SMGR.JK,2022-07-01,5804.38232421875,45.668137,0.24051498,trailing,0.0,0.0,29.7,62.5,45.0,16.07,36.3,2021,2021,trailing
TLKM.JK,2022-07-01,3546.13037109375,16.778116,2.0289195,trailing,0.0,0.0,62.03,9.82,31.07,44.64,37.18,2021,2021,trailing
TOWR.JK,2022-07-01,1071.1883544921875,4.7826085,0.712203,trailing,0.0,0.0,62.32,44.64,77.5,37.5,49.85,2021,2021,trailing
UNTR.JK,2022-07-01,19786.744140625,6.277455,0.7764926,trailing,0.0,0.0,57.78,0.0,53.93,78.57,47.34,2021,2021,trailing
ADRO.JK,2022-08-01,1251.7364501953125,7.235843,13176.471,trailing,0.0,0.0,54.31,76.78,33.22,87.5,70.56,2021,2021,trailing
AKRA.JK,2022-08-01,905.6867065429688,9.398352,1.8836404,trailing,0.0,0.0,49.12,66.07,35.72,78.58,63.18,2021,2021,trailing
AMRT.JK,2022-08-01,2111.48681640625,14.792551,2.7902405,trailing,0.0,0.0,54.63,41.07,30.36,85.72,59.02,2021,2021,trailing
ANTM.JK,2022-08-01,1679.7498779296875,9.1657505,1.7011505,trailing,0.0,0.0,52.04,60.72,46.07,12.5,40.21,2021,2021,trailing
ARTO.JK,2022-08-01,8425.0,43.661972,1.4455135,trailing,0.0,0.0,37.68,73.21,33.57,1.78,35.36,2021,2021,trailing
ASII.JK,2022-08-01,4890.087890625,5.820692,0.7865944,trailing,0.0,0.0,57.9,7.14,71.43,58.93,44.39,2021,2021,trailing
BBCA.JK,2022-08-01,7157.708984375,10.775863,2.4064806,trailing,0.0,0.0,84.65,26.79,40.0,39.28,46.95,2021,2021,trailing
BBNI.JK,2022-08-01,3294.39697265625,5.88926,0.7418746,trailing,0.0,0.0,55.54,37.5,72.14,57.14,52.35,2021,2021,trailing
BBRI.JK,2022-08-01,3209.70556640625,7.042254,1.2199025,trailing,0.0,0.0,72.86,57.15,62.5,32.14,52.86,2021,2021,trailing
BMRI.JK,2022-08-01,3276.67236328125,6.1274314,1.1741004,trailing,0.0,0.0,80.54,36.61,66.43,58.92,58.38,2021,2021,trailing
BRPT.JK,2022-08-01,812.8108520507812,13.605442,59200.0,trailing,0.0,0.0,37.1,100.0,23.21,14.29,46.6,2021,2021,trailing
BUKA.JK,2022-08-01,300.0,4.2421904,0.40420225,trailing,0.0,0.0,65.22,59.82,81.07,3.57,43.61,2021,2021,trailing
CPIN.JK,2022-08-01,5606.3193359375,8.305689,1.5095513,trailing,0.0,0.0,62.51,66.07,53.93,26.79,50.22,2021,2021,trailing
EMTK.JK,2022-08-01,1760.6256103515625,11.260285,0.8623849,trailing,0.0,0.0,47.8,58.03,47.5,16.07,39.73,2021,2021,trailing
ESSA.JK,2022-08-01,1038.514892578125,10.965323,21666.666,trailing,0.0,0.0,66.97,91.08,22.86,98.22,80.73,2021,2021,trailing
GOTO.JK,2022-08-01,302.0,0.0,1.6553551,trailing,0.0,0.0,10.12,52.67,69.28,28.57,35.26,2021,2021,trailing
HRUM.JK,2022-08-01,1627.8699951171875,12.164579,9577.465,trailing,0.0,0.0,19.99,66.07,27.86,41.07,41.98,2021,2021,trailing
INCO.JK,2022-08-01,5930.28662109375,27.548376,17116.105,trailing,0.0,0.0,42.7,78.57,21.07,44.64,51.98,2021,2021,trailing
INDF.JK,2022-08-01,5555.0390625,4.8638134,0.6870716,trailing,0.0,0.0,48.83,37.5,77.14,37.5,44.3,2021,2021,trailing
ITMG.JK,2022-08-01,20528.703125,7.5872536,12732.558,trailing,0.0,0.0,51.34,16.07,34.64,91.08,53.0,2021,2021,trailing
KLBF.JK,2022-08-01,1579.470947265625,8.725675,1.2942996,trailing,0.0,0.0,69.18,30.36,53.21,42.86,46.73,2021,2021,trailing
MDKA.JK,2022-08-01,4280.0,0.0,80312.5,trailing,0.0,0.0,9.93,25.89,54.28,58.92,36.3,2021,2021,trailing
MEDC.JK,2022-08-01,767.96630859375,10.952555,13539.325,trailing,0.0,0.0,27.12,82.15,25.72,83.92,63.37,2021,2021,trailing
PGAS.JK,2022-08-01,1358.548828125,8.424787,12991.453,trailing,0.0,0.0,36.57,35.72,32.14,76.78,49.95,2021,2021,trailing
PTBA.JK,2022-08-01,2295.48193359375,8.928572,1.2672404,trailing,0.0,0.0,54.96,50.0,43.57,87.5,63.72,2021,2021,trailing
SMGR.JK,2022-08-01,5871.099609375,45.668137,0.24051498,trailing,0.0,0.0,29.7,62.5,45.0,14.29,35.68,2021,2021,trailing
TLKM.JK,2022-08-01,3822.779052734375,16.778116,2.0289195,trailing,0.0,0.0,62.03,9.82,31.07,51.78,39.68,2021,2021,trailing
TOWR.JK,2022-08-01,1130.4456787109375,4.7826085,0.712203,trailing,0.0,0.0,62.32,44.64,77.5,44.65,52.35,2021,2021,trailing
UNTR.JK,2022-08-01,20736.263671875,6.277455,0.7764926,trailing,0.0,0.0,57.78,0.0,53.93,75.0,46.09,2021,2021,trailing
ADRO.JK,2022-09-01,1400.2476806640625,7.235843,13176.471,trailing,0.0,0.0,54.31,76.78,33.22,92.86,72.43,2021,2021,trailing
AKRA.JK,2022-09-01,1018.8975830078124,9.398352,1.8836404,trailing,0.0,0.0,49.12,66.07,35.72,80.35,63.8,2021,2021,trailing
AMRT.JK,2022-09-01,2314.886962890625,14.792551,2.7902405,trailing,0.0,0.0,54.63,41.07,30.36,87.5,59.64,2021,2021,trailing
ANTM.JK,2022-09-01,1637.545166015625,9.1657505,1.7011505,trailing,0.0,0.0,52.04,60.72,46.07,10.71,39.58,2021,2021,trailing
ARTO.JK,2022-09-01,6600.0,43.661972,1.4455135,trailing,0.0,0.0,37.68,73.21,33.57,1.78,35.36,2021,2021,trailing
ASII.JK,2022-09-01,4644.70751953125,5.820692,0.7865944,trailing,0.0,0.0,57.9,7.14,71.43,46.43,40.01,2021,2021,trailing
BBCA.JK,2022-09-01,7463.220703125,10.775863,2.4064806,trailing,0.0,0.0,84.65,26.79,40.0,48.22,50.08,2021,2021,trailing
BBNI.JK,2022-09-01,3468.295166015625,5.88926,0.7418746,trailing,0.0,0.0,55.54,37.5,72.14,67.85,56.1,2021,2021,trailing
BBRI.JK,2022-09-01,3320.639892578125,7.042254,1.2199025,trailing,0.0,0.0,72.86,57.15,62.5,35.72,54.11,2021,2021,trailing
BMRI.JK,2022-09-01,3489.5634765625,6.1274314,1.1741004,trailing,0.0,0.0,80.54,36.61,66.43,71.43,62.76,2021,2021,trailing
BRPT.JK,2022-09-01,788.030029296875,13.605442,59200.0,trailing,0.0,0.0,37.1,100.0,23.21,14.29,46.6,2021,2021,trailing
BUKA.JK,2022-09-01,272.0,4.2421904,0.40420225,trailing,0.0,0.0,65.22,59.82,81.07,3.57,43.61,2021,2021,trailing
CPIN.JK,2022-09-01,5391.60986328125,8.305689,1.5095513,trailing,0.0,0.0,62.51,66.07,53.93,30.36,51.47,2021,2021,trailing
EMTK.JK,2022-09-01,1405.117919921875,11.260285,0.8623849,trailing,0.0,0.0,47.8,58.03,47.5,8.93,37.23,2021,2021,trailing
ESSA.JK,2022-09-01,926.7464599609376,10.965323,21666.666,trailing,0.0,0.0,66.97,91.08,22.86,57.14,66.35,2021,2021,trailing
GOTO.JK,2022-09-01,246.0,0.0,1.6553551,trailing,0.0,0.0,10.12,52.67,69.28,35.71,37.76,2021,2021,trailing
HRUM.JK,2022-09-01,1704.4757080078125,12.164579,9577.465,trailing,0.0,0.0,19.99,66.07,27.86,23.21,35.73,2021,2021,trailing
INCO.JK,2022-09-01,6221.9404296875,27.548376,17116.105,trailing,0.0,0.0,42.7,78.57,21.07,44.64,51.98,2021,2021,trailing
INDF.JK,2022-09-01,5376.56396484375,4.8638134,0.6870716,trailing,0.0,0.0,48.83,37.5,77.14,41.07,45.55,2021,2021,trailing
ITMG.JK,2022-09-01,21638.7109375,7.5872536,12732.558,trailing,0.0,0.0,51.34,16.07,34.64,94.65,54.25,2021,2021,trailing
KLBF.JK,2022-09-01,1720.4951171875,8.725675,1.2942996,trailing,0.0,0.0,69.18,30.36,53.21,58.93,52.35,2021,2021,trailing
MDKA.JK,2022-09-01,3940.0,0.0,80312.5,trailing,0.0,0.0,9.93,25.89,54.28,46.43,31.93,2021,2021,trailing
MEDC.JK,2022-09-01,817.0804443359375,10.952555,13539.325,trailing,0.0,0.0,27.12,82.15,25.72,92.85,66.49,2021,2021,trailing
PGAS.JK,2022-09-01,1295.789794921875,8.424787,12991.453,trailing,0.0,0.0,36.57,35.72,32.14,71.43,48.07,2021,2021,trailing
PTBA.JK,2022-09-01,2252.272705078125,8.928572,1.2672404,trailing,0.0,0.0,54.96,50.0,43.57,85.72,63.1,2021,2021,trailing
SMGR.JK,2022-09-01,6649.46484375,45.668137,0.24051498,trailing,0.0,0.0,29.7,62.5,45.0,41.07,45.05,2021,2021,trailing
TLKM.JK,2022-09-01,3738.946044921875,16.778116,2.0289195,trailing,0.0,0.0,62.03,9.82,31.07,44.64,37.18,2021,2021,trailing
TOWR.JK,2022-09-01,1125.88720703125,4.7826085,0.712203,trailing,0.0,0.0,62.32,44.64,77.5,46.43,52.97,2021,2021,trailing
UNTR.JK,2022-09-01,20108.35546875,6.277455,0.7764926,trailing,0.0,0.0,57.78,0.0,53.93,66.07,42.96,2021,2021,trailing
ADRO.JK,2022-10-01,1407.319580078125,7.235843,13176.471,trailing,0.0,0.0,54.31,76.78,33.22,87.5,70.56,2021,2021,trailing
AKRA.JK,2022-10-01,1177.3924560546875,9.398352,1.8836404,trailing,0.0,0.0,49.12,66.07,35.72,85.72,65.67,2021,2021,trailing
AMRT.JK,2022-10-01,2731.372802734375,14.792551,2.7902405,trailing,0.0,0.0,54.63,41.07,30.36,92.86,61.52,2021,2021,trailing
ANTM.JK,2022-10-01,1557.35595703125,9.1657505,1.7011505,trailing,0.0,0.0,52.04,60.72,46.07,12.5,40.21,2021,2021,trailing
ARTO.JK,2022-10-01,5100.0,43.661972,1.4455135,trailing,0.0,0.0,37.68,73.21,33.57,0.0,34.74,2021,2021,trailing
ASII.JK,2022-10-01,4725.9716796875,5.820692,0.7865944,trailing,0.0,0.0,57.9,7.14,71.43,37.5,36.89,2021,2021,trailing
BBCA.JK,2022-10-01,7681.44384765625,10.775863,2.4064806,trailing,0.0,0.0,84.65,26.79,40.0,51.78,51.32,2021,2021,trailing
BBNI.JK,2022-10-01,3632.53173828125,5.88926,0.7418746,trailing,0.0,0.0,55.54,37.5,72.14,55.36,51.72,2021,2021,trailing
BBRI.JK,2022-10-01,3438.969970703125,7.042254,1.2199025,trailing,0.0,0.0,72.86,57.15,62.5,37.5,54.73,2021,2021,trailing
BMRI.JK,2022-10-01,3906.08935546875,6.1274314,1.1741004,trailing,0.0,0.0,80.54,36.61,66.43,71.43,62.76,2021,2021,trailing
BRPT.JK,2022-10-01,817.7669677734375,13.605442,59200.0,trailing,0.0,0.0,37.1,100.0,23.21,26.79,50.97,2021,2021,trailing
BUKA.JK,2022-10-01,276.0,4.2421904,0.40420225,trailing,0.0,0.0,65.22,59.82,81.07,12.5,46.73,2021,2021,trailing
CPIN.JK,2022-10-01,5320.0400390625,8.305689,1.5095513,trailing,0.0,0.0,62.51,66.07,53.93,41.07,55.22,2021,2021,trailing
EMTK.JK,2022-10-01,1428.228515625,11.260285,0.8623849,trailing,0.0,0.0,47.8,58.03,47.5,7.14,36.61,2021,2021,trailing
ESSA.JK,2022-10-01,991.944580078125,10.965323,21666.666,trailing,0.0,0.0,66.97,91.08,22.86,62.5,68.23,2021,2021,trailing
GOTO.JK,2022-10-01,186.0,0.0,1.6553551,trailing,0.0,0.0,10.12,52.67,69.28,16.07,30.88,2021,2021,trailing
HRUM.JK,2022-10-01,1541.688720703125,12.164579,9577.465,trailing,0.0,0.0,19.99,66.07,27.86,23.21,35.73,2021,2021,trailing
INCO.JK,2022-10-01,6319.158203125,27.548376,17116.105,trailing,0.0,0.0,42.7,78.57,21.07,44.64,51.98,2021,2021,trailing
INDF.JK,2022-10-01,5755.82373046875,4.8638134,0.6870716,trailing,0.0,0.0,48.83,37.5,77.14,41.07,45.55,2021,2021,trailing
ITMG.JK,2022-10-01,23532.265625,7.5872536,12732.558,trailing,0.0,0.0,51.34,16.07,34.64,92.86,53.62,2021,2021,trailing
KLBF.JK,2022-10-01,1927.3304443359373,8.725675,1.2942996,trailing,0.0,0.0,69.18,30.36,53.21,69.64,56.1,2021,2021,trailing
MDKA.JK,2022-10-01,3770.0,0.0,80312.5,trailing,0.0,0.0,9.93,25.89,54.28,33.93,27.55,2021,2021,trailing
MEDC.JK,2022-10-01,1031.3966064453125,10.952555,13539.325,trailing,0.0,0.0,27.12,82.15,25.72,92.85,66.49,2021,2021,trailing
PGAS.JK,2022-10-01,1458.2249755859375,8.424787,12991.453,trailing,0.0,0.0,36.57,35.72,32.14,76.78,49.95,2021,2021,trailing
PTBA.JK,2022-10-01,2111.843505859375,8.928572,1.2672404,trailing,0.0,0.0,54.96,50.0,43.57,75.0,59.35,2021,2021,trailing
SMGR.JK,2022-10-01,7072.0068359375,45.668137,0.24051498,trailing,0.0,0.0,29.7,62.5,45.0,46.43,46.93,2021,2021,trailing
TLKM.JK,2022-10-01,3680.26318359375,16.778116,2.0289195,trailing,0.0,0.0,62.03,9.82,31.07,44.64,37.18,2021,2021,trailing
TOWR.JK,2022-10-01,1052.9552001953125,4.7826085,0.712203,trailing,0.0,0.0,62.32,44.64,77.5,46.43,52.97,2021,2021,trailing
UNTR.JK,2022-10-01,20277.482421875,6.277455,0.7764926,trailing,0.0,0.0,57.78,0.0,53.93,64.28,42.34,2021,2021,trailing
ADRO.JK,2022-11-01,1368.423828125,7.235843,13176.471,trailing,0.0,0.0,54.31,76.78,33.22,83.93,69.31,2021,2021,trailing
AKRA.JK,2022-11-01,1045.3131103515625,9.398352,1.8836404,trailing,0.0,0.0,49.12,66.07,35.72,85.72,65.67,2021,2021,trailing
AMRT.JK,2022-11-01,2992.886962890625,14.792551,2.7902405,trailing,0.0,0.0,54.63,41.07,30.36,96.43,62.77,2021,2021,trailing
ANTM.JK,2022-11-01,1675.5294189453125,9.1657505,1.7011505,trailing,0.0,0.0,52.04,60.72,46.07,16.07,41.46,2021,2021,trailing
ARTO.JK,2022-11-01,4590.0,43.661972,1.4455135,trailing,0.0,0.0,37.68,73.21,33.57,0.0,34.74,2021,2021,trailing
ASII.JK,2022-11-01,4299.56787109375,5.820692,0.7865944,trailing,0.0,0.0,57.9,7.14,71.43,32.14,35.01,2021,2021,trailing
BBCA.JK,2022-11-01,8117.8896484375,10.775863,2.4064806,trailing,0.0,0.0,84.65,26.79,40.0,66.07,56.32,2021,2021,trailing
BBNI.JK,2022-11-01,3825.751708984375,5.88926,0.7418746,trailing,0.0,0.0,55.54,37.5,72.14,64.29,54.85,2021,2021,trailing
BBRI.JK,2022-11-01,3683.02587890625,7.042254,1.2199025,trailing,0.0,0.0,72.86,57.15,62.5,53.57,60.36,2021,2021,trailing
BMRI.JK,2022-11-01,3896.83349609375,6.1274314,1.1741004,trailing,0.0,0.0,80.54,36.61,66.43,80.35,65.88,2021,2021,trailing
BRPT.JK,2022-11-01,783.0738525390625,13.605442,59200.0,trailing,0.0,0.0,37.1,100.0,23.21,21.43,49.1,2021,2021,trailing
BUKA.JK,2022-11-01,286.0,4.2421904,0.40420225,trailing,0.0,0.0,65.22,59.82,81.07,21.43,49.86,2021,2021,trailing
CPIN.JK,2022-11-01,5439.32275390625,8.305689,1.5095513,trailing,0.0,0.0,62.51,66.07,53.93,39.28,54.59,2021,2021,trailing
EMTK.JK,2022-11-01,1192.50146484375,11.260285,0.8623849,trailing,0.0,0.0,47.8,58.03,47.5,7.14,36.61,2021,2021,trailing
ESSA.JK,2022-11-01,991.944580078125,10.965323,21666.666,trailing,0.0,0.0,66.97,91.08,22.86,64.28,68.85,2021,2021,trailing
GOTO.JK,2022-11-01,151.0,0.0,1.6553551,trailing,0.0,0.0,10.12,52.67,69.28,17.86,31.51,2021,2021,trailing
HRUM.JK,2022-11-01,1680.536376953125,12.164579,9577.465,trailing,0.0,0.0,19.99,66.07,27.86,16.07,33.23,2021,2021,trailing
INCO.JK,2022-11-01,7169.81396484375,27.548376,17116.105,trailing,0.0,0.0,42.7,78.57,21.07,48.22,53.23,2021,2021,trailing
INDF.JK,2022-11-01,5755.82373046875,4.8638134,0.6870716,trailing,0.0,0.0,48.83,37.5,77.14,44.64,46.8,2021,2021,trailing
ITMG.JK,2022-11-01,24292.146484375,7.5872536,12732.558,trailing,0.0,0.0,51.34,16.07,34.64,91.08,53.0,2021,2021,trailing
KLBF.JK,2022-11-01,1946.1337890625,8.725675,1.2942996,trailing,0.0,0.0,69.18,30.36,53.21,69.64,56.1,2021,2021,trailing
MDKA.JK,2022-11-01,4150.0,0.0,80312.5,trailing,0.0,0.0,9.93,25.89,54.28,30.36,26.3,2021,2021,trailing
MEDC.JK,2022-11-01,951.0280151367188,10.952555,13539.325,trailing,0.0,0.0,27.12,82.15,25.72,92.85,66.49,2021,2021,trailing
PGAS.JK,2022-11-01,1388.08251953125,8.424787,12991.453,trailing,0.0,0.0,36.57,35.72,32.14,64.28,45.57,2021,2021,trailing
PTBA.JK,2022-11-01,2052.4306640625,8.928572,1.2672404,trailing,0.0,0.0,54.96,50.0,43.57,60.71,54.35,2021,2021,trailing
SMGR.JK,2022-11-01,6760.66015625,45.668137,0.24051498,trailing,0.0,0.0,29.7,62.5,45.0,39.28,44.42,2021,2021,trailing
TLKM.JK,2022-11-01,3386.847900390625,16.778116,2.0289195,trailing,0.0,0.0,62.03,9.82,31.07,35.71,34.06,2021,2021,trailing
TOWR.JK,2022-11-01,1030.1640625,4.7826085,0.712203,trailing,0.0,0.0,62.32,44.64,77.5,50.0,54.22,2021,2021,trailing
UNTR.JK,2022-11-01,19335.8046875,6.277455,0.7764926,trailing,0.0,0.0,57.78,0.0,53.93,57.14,39.84,2021,2021,trailing
ADRO.JK,2022-12-01,1361.351806640625,7.235843,13176.471,trailing,0.0,0.0,54.31,76.78,33.22,89.29,71.19,2021,2021,trailing
AKRA.JK,2022-12-01,1056.6343994140625,9.398352,1.8836404,trailing,0.0,0.0,49.12,66.07,35.72,89.28,66.92,2021,2021,trailing
AMRT.JK,2022-12-01,2566.71533203125,14.792551,2.7902405,trailing,0.0,0.0,54.63,41.07,30.36,89.28,60.26,2021,2021,trailing
ANTM.JK,2022-12-01,1675.5294189453125,9.1657505,1.7011505,trailing,0.0,0.0,52.04,60.72,46.07,37.5,48.96,2021,2021,trailing
ARTO.JK,2022-12-01,3720.0,43.661972,1.4455135,trailing,0.0,0.0,37.68,73.21,33.57,1.78,35.36,2021,2021,trailing
ASII.JK,2022-12-01,4050.833251953125,5.820692,0.7865944,trailing,0.0,0.0,57.9,7.14,71.43,25.0,32.51,2021,2021,trailing
BBCA.JK,2022-12-01,7492.357421875,10.775863,2.4064806,trailing,0.0,0.0,84.65,26.79,40.0,58.93,53.83,2021,2021,trailing
BBNI.JK,2022-12-01,3564.90478515625,5.88926,0.7418746,trailing,0.0,0.0,55.54,37.5,72.14,66.08,55.48,2021,2021,trailing
BBRI.JK,2022-12-01,3653.443603515625,7.042254,1.2199025,trailing,0.0,0.0,72.86,57.15,62.5,64.28,64.11,2021,2021,trailing
BMRI.JK,2022-12-01,3674.686279296875,6.1274314,1.1741004,trailing,0.0,0.0,80.54,36.61,66.43,73.22,63.39,2021,2021,trailing
BRPT.JK,2022-12-01,751.53173828125,13.605442,59200.0,trailing,0.0,0.0,37.1,100.0,23.21,26.79,50.97,2021,2021,trailing
BUKA.JK,2022-12-01,262.0,4.2421904,0.40420225,trailing,0.0,0.0,65.22,59.82,81.07,12.5,46.73,2021,2021,trailing
CPIN.JK,2022-12-01,5391.60986328125,8.305689,1.5095513,trailing,0.0,0.0,62.51,66.07,53.93,28.57,50.84,2021,2021,trailing
EMTK.JK,2022-12-01,952.15234375,11.260285,0.8623849,trailing,0.0,0.0,47.8,58.03,47.5,5.35,35.98,2021,2021,trailing
ESSA.JK,2022-12-01,852.234130859375,10.965323,21666.666,trailing,0.0,0.0,66.97,91.08,22.86,67.86,70.1,2021,2021,trailing
GOTO.JK,2022-12-01,91.0,0.0,1.6553551,trailing,0.0,0.0,10.12,52.67,69.28,16.07,30.88,2021,2021,trailing
HRUM.JK,2022-12-01,1620.0,12.164579,9577.465,trailing,0.0,0.0,19.99,66.07,27.86,30.36,38.23,2021,2021,trailing
INCO.JK,2022-12-01,6902.46484375,27.548376,17116.105,trailing,0.0,0.0,42.7,78.57,21.07,76.78,63.23,2021,2021,trailing
INDF.JK,2022-12-01,6001.22705078125,4.8638134,0.6870716,trailing,0.0,0.0,48.83,37.5,77.14,41.07,45.55,2021,2021,trailing
ITMG.JK,2022-12-01,22706.61328125,7.5872536,12732.558,trailing,0.0,0.0,51.34,16.07,34.64,98.22,55.5,2021,2021,trailing
KLBF.JK,2022-12-01,1964.93701171875,8.725675,1.2942996,trailing,0.0,0.0,69.18,30.36,53.21,71.42,56.72,2021,2021,trailing
MDKA.JK,2022-12-01,4120.0,0.0,80312.5,trailing,0.0,0.0,9.93,25.89,54.28,44.64,31.3,2021,2021,trailing
MEDC.JK,2022-12-01,906.3788452148438,10.952555,13539.325,trailing,0.0,0.0,27.12,82.15,25.72,98.22,68.37,2021,2021,trailing
PGAS.JK,2022-12-01,1299.4814453125,8.424787,12991.453,trailing,0.0,0.0,36.57,35.72,32.14,62.5,44.95,2021,2021,trailing
PTBA.JK,2022-12-01,1993.0184326171875,8.928572,1.2672404,trailing,0.0,0.0,54.96,50.0,43.57,55.35,52.47,2021,2021,trailing
SMGR.JK,2022-12-01,5865.13330078125,45.668137,0.24051498,trailing,0.0,0.0,29.7,62.5,45.0,17.86,36.93,2021,2021,trailing
TLKM.JK,2022-12-01,3143.732666015625,16.778116,2.0289195,trailing,0.0,0.0,62.03,9.82,31.07,23.21,29.68,2021,2021,trailing
TOWR.JK,2022-12-01,1008.2401733398438,4.7826085,0.712203,trailing,0.0,0.0,62.32,44.64,77.5,39.28,50.47,2021,2021,trailing
UNTR.JK,2022-12-01,16369.5146484375,6.277455,0.7764926,trailing,0.0,0.0,57.78,0.0,53.93,39.28,33.59,2021,2021,trailing
ADRO.JK,2023-01-01,1119.73193359375,7.235843,13176.471,trailing,0.0,0.0,66.97,76.78,36.07,58.93,64.01,2022,2022,pit
AKRA.JK,2023-01-01,988.7079467773438,8.145427271696578,1.78470549832679,pit,8.145427271696578,1.78470549832679,41.97,66.07,46.43,76.79,61.83,2022,2022,pit
AMRT.JK,2023-01-01,2741.058349609375,39.44795373177819,10.037413903035349,pit,39.44795373177819,10.037413903035349,43.39,41.07,26.07,96.43,59.53,2022,2022,pit
ANTM.JK,2023-01-01,1949.8603515625,12.263037047723381,1.9760690950608668,pit,12.263037047723381,1.9760690950608668,43.75,60.72,46.79,73.22,59.46,2022,2022,pit
ARTO.JK,2023-01-01,3210.0,43.661972,1.4455135,trailing,2796.1334876516057,5.384339373604524,15.71,73.21,37.5,0.0,29.64,2022,2022,pit
ASII.JK,2023-01-01,4264.03466796875,5.9022077590688715,0.8891002559486704,pit,5.9022077590688715,0.8891002559486704,43.57,7.14,74.64,41.07,34.87,2022,2022,pit
BBCA.JK,2023-01-01,7426.6357421875,22.401887962255607,4.128869948196085,pit,22.401887962255607,4.128869948196085,71.43,26.79,35.0,57.15,49.4,2022,2022,pit
BBNI.JK,2023-01-01,3535.922119140625,5.88926,0.7418746,trailing,0.1117395466123881,0.015065860467631214,52.32,37.5,77.14,67.85,55.79,2022,2022,pit
BBRI.JK,2023-01-01,3429.79296875,10.092587051370508,1.7255301119466402,pit,10.092587051370508,1.7255301119466402,64.46,57.15,56.07,55.36,58.24,2022,2022,pit
BMRI.JK,2023-01-01,3683.942138671875,8.351452021516673,1.497023759089266,pit,8.351452021516673,1.497023759089266,68.57,36.61,62.14,78.57,61.84,2022,2022,pit
BRPT.JK,2023-01-01,821.210205078125,13.605442,59200.0,trailing,0.0,0.0,22.14,100.0,28.93,19.64,45.3,2022,2022,pit
BUKA.JK,2023-01-01,290.0,13.47352647874471,1.0090259209068453,pit,13.47352647874471,1.0090259209068453,58.22,59.82,53.93,26.79,47.27,2022,2022,pit
CPIN.JK,2023-01-01,5558.6064453125,31.12683849435427,3.4644009817016355,pit,31.12683849435427,3.4644009817016355,32.5,66.07,31.79,37.5,44.25,2022,2022,pit
EMTK.JK,2023-01-01,998.373291015625,11.220218057543747,1.7055411636239568,pit,11.220218057543747,1.7055411636239568,65.72,58.03,52.86,5.35,41.0,2022,2022,pit
ESSA.JK,2023-01-01,922.0894165039062,10.965323,21666.666,trailing,0.0,0.0,61.43,91.08,27.14,57.14,65.39,2022,2022,pit
GOTO.JK,2023-01-01,112.0,0.0,1.6553551,trailing,0.0,0.952162167165727,20.0,52.67,74.64,14.29,33.27,2022,2022,pit
HRUM.JK,2023-01-01,1730.0,12.164579,9577.465,trailing,0.0,0.0,72.32,66.07,32.14,26.79,50.49,2022,2022,pit
INCO.JK,2023-01-01,7218.4228515625,27.548376,17116.105,trailing,0.0,0.0,42.86,78.57,22.5,85.72,66.54,2022,2022,pit
INDF.JK,2023-01-01,6001.22705078125,8.28629566243187,0.9786325964813601,pit,8.28629566243187,0.9786325964813601,34.64,37.5,67.86,41.07,41.07,2022,2022,pit
ITMG.JK,2023-01-01,21062.892578125,7.5872536,12732.558,trailing,0.0,0.0,72.5,16.07,37.5,71.43,51.7,2022,2022,pit
KLBF.JK,2023-01-01,1936.732177734375,25.910552380185536,4.298944632493557,pit,25.910552380185536,4.298944632493557,48.39,30.36,31.43,76.78,51.22,2022,2022,pit
MDKA.JK,2023-01-01,4720.0,0.0,80312.5,trailing,1972637.303212284,114881.32885281996,33.57,25.89,54.28,71.43,46.59,2022,2022,pit
MEDC.JK,2023-01-01,1245.7127685546875,10.952555,13539.325,trailing,0.0,0.0,61.78,82.15,30.0,100.0,78.09,2022,2022,pit
